,GAME_ID,HOME_WIN_PCT
478,21500479,0.61352
479,21500480,0.58808
480,21500481,0.58808
481,21500482,0.58808
482,21500483,0.61352
483,21500484,0.58808
484,21500485,0.58808
485,21500486,0.61352
486,21500487,0.61352
487,21500488,0.61352
488,21500489,0.61352
489,21500490,0.58808
490,21500491,0.61352
491,21500492,0.61352
492,21500493,0.61352
493,21500494,0.61352
494,21500495,0.58808
495,21500496,0.58808
496,21500497,0.58808
497,21500498,0.58808
498,21500499,0.61352
499,21500500,0.61352
500,21500501,0.58808
501,21500502,0.58808
502,21500503,0.61352
503,21500504,0.61352
504,21500505,0.58808
505,21500506,0.61352
506,21500507,0.61352
507,21500508,0.61352
508,21500509,0.61352
509,21500510,0.58808
510,21500511,0.58808
511,21500512,0.61352
512,21500513,0.61352
513,21500514,0.61352
514,21500515,0.58808
515,21500516,0.61352
516,21500517,0.61352
517,21500518,0.58808
518,21500519,0.58808
519,21500520,0.61352
520,21500521,0.58808
521,21500522,0.61352
522,21500523,0.58808
523,21500524,0.58808
524,21500525,0.61352
525,21500526,0.58808
526,21500527,0.61352
527,21500528,0.58808
528,21500529,0.61352
529,21500530,0.61352
530,21500531,0.61352
531,21500532,0.58808
532,21500533,0.61352
533,21500534,0.61352
534,21500535,0.58808
535,21500536,0.58808
536,21500537,0.58808
537,21500538,0.61352
538,21500539,0.58808
539,21500540,0.61352
540,21500541,0.61352
541,21500542,0.61352
542,21500543,0.61352
543,21500544,0.61352
544,21500545,0.61352
545,21500546,0.61352
546,21500547,0.58808
547,21500548,0.58808
548,21500549,0.58808
549,21500550,0.61352
550,21500551,0.61352
551,21500552,0.58808
552,21500553,0.61352
553,21500554,0.58808
554,21500555,0.61352
555,21500556,0.61352
556,21500557,0.61352
557,21500558,0.61352
558,21500559,0.61352
559,21500560,0.58808
560,21500561,0.61352
561,21500562,0.61352
562,21500563,0.61352
563,21500564,0.58808
564,21500565,0.61352
565,21500566,0.61352
566,21500567,0.58808
567,21500568,0.58808
568,21500569,0.61352
569,21500570,0.58808
570,21500571,0.58808
571,21500572,0.58808
572,21500573,0.58808
573,21500574,0.58808
574,21500575,0.58808
575,21500576,0.58808
576,21500577,0.58808
577,21500578,0.58808
578,21500579,0.61352
579,21500580,0.58808
580,21500581,0.61352
581,21500582,0.61352
582,21500583,0.58808
583,21500584,0.58808
584,21500585,0.61352
585,21500586,0.58808
586,21500587,0.58808
587,21500588,0.61352
588,21500589,0.58808
589,21500590,0.58808
590,21500591,0.58808
591,21500592,0.61352
592,21500593,0.58808
593,21500594,0.61352
594,21500595,0.58808
595,21500596,0.61352
596,21500597,0.61352
597,21500598,0.61352
598,21500599,0.58808
599,21500600,0.58808
600,21500601,0.61352
601,21500602,0.58808
602,21500603,0.61352
603,21500604,0.61352
604,21500605,0.58808
605,21500606,0.61352
606,21500607,0.61352
607,21500608,0.58808
608,21500609,0.61352
609,21500610,0.58808
610,21500611,0.61352
611,21500612,0.61352
612,21500613,0.58808
613,21500614,0.58808
614,21500615,0.61352
615,21500616,0.61352
616,21500617,0.61352
617,21500618,0.61352
618,21500619,0.61352
619,21500620,0.58808
620,21500621,0.58808
621,21500622,0.58808
622,21500623,0.58808
623,21500624,0.58808
624,21500625,0.61352
625,21500626,0.58808
626,21500627,0.58808
627,21500628,0.58808
628,21500629,0.58808
629,21500630,0.61352
630,21500631,0.58808
631,21500632,0.58808
632,21500633,0.58808
633,21500634,0.61352
634,21500635,0.61352
635,21500636,0.61352
636,21500637,0.61352
637,21500638,0.58808
638,21500639,0.58808
639,21500640,0.58808
640,21500641,0.58808
641,21500642,0.58808
642,21500643,0.58808
643,21500644,0.58808
644,21500645,0.61352
645,21500646,0.58808
646,21500647,0.61352
647,21500648,0.61352
648,21500649,0.58808
649,21500650,0.61352
650,21500651,0.58808
651,21500652,0.58808
652,21500653,0.58808
653,21500654,0.61352
654,21500655,0.58808
655,21500656,0.61352
656,21500657,0.61352
657,21500658,0.58808
658,21500659,0.58808
